Model,Version,Download,SHA-256 Checksum
"""sunfish"" for Pixel 4a","12.1.0 (SP2A.220405.003, Apr 2022)",https://dl.google.com/dl/android/aosp/sunfish-ota-sp2a.220405.003-e7cb5dd4.zip?hl=zh-cn,e7cb5dd48c4d9b30226499444a996840e57ea43f863baf13b10965fd360b2108
"""sunfish"" for Pixel 4a","12.1.0 (SP2A.220505.002, May 2022)",https://dl.google.com/dl/android/aosp/sunfish-ota-sp2a.220505.002-88e5da83.zip?hl=zh-cn,88e5da832a1d6452c0b9a81ff27274dc2a57c2116cf5eb4d1da4cb6877e0d4a6
"""sunfish"" for Pixel 4a","12.1.0 (SQ3A.220605.009.A1, Jun 2022)",https://dl.google.com/dl/android/aosp/sunfish-ota-sq3a.220605.009.a1-5b848a53.zip?hl=zh-cn,5b848a530505c3e056ae954b7f3d38045081aff553921509075b8d32f399ee63
"""sunfish"" for Pixel 4a","12.1.0 (SQ3A.220705.003.A1, Jul 2022)",https://dl.google.com/dl/android/aosp/sunfish-ota-sq3a.220705.003.a1-27aafada.zip?hl=zh-cn,27aafadab2513ad18c2008b0c2aab093d2232778f79615823f5994809e320858
"""sunfish"" for Pixel 4a","13.0.0 (TP1A.220624.014, Aug 2022)",https://dl.google.com/dl/android/aosp/sunfish-ota-tp1a.220624.014-296281b7.zip?hl=zh-cn,296281b7f7d9bbcdd4c77c290fc1e1eb34a1b70480250a082cb83b0e95d2fa27
"""sunfish"" for Pixel 4a","13.0.0 (TP1A.220905.004, Sep 2022)",https://dl.google.com/dl/android/aosp/sunfish-ota-tp1a.220905.004-4e5314c5.zip?hl=zh-cn,4e5314c549c5289f910e14001a48b21fb05502ec5f63aa9533623efd648ee47a
"""sunfish"" for Pixel 4a","13.0.0 (TP1A.221005.002, Oct 2022)",https://dl.google.com/dl/android/aosp/sunfish-ota-tp1a.221005.002-305cd73e.zip?hl=zh-cn,305cd73eb0083f6fff2de45816b28dc92c3c6c8bb830a168c783d5e8987cd163
"""sunfish"" for Pixel 4a","13.0.0 (TP1A.221105.002, Nov 2022)",https://dl.google.com/dl/android/aosp/sunfish-ota-tp1a.221105.002-7047c381.zip?hl=zh-cn,7047c3814d810a94c62711a36aaa27abd7682fe49354afffd4a9f87711a2612a
"""sunfish"" for Pixel 4a","13.0.0 (TQ1A.221205.011, Dec 2022)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq1a.221205.011-6f7e232a.zip?hl=zh-cn,6f7e232a7b978ad04b11135e05023903ff682440bb3c414fb2d53dfef568b361
"""sunfish"" for Pixel 4a","13.0.0 (TQ1A.221205.011.B1, Dec 2022, Canada)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq1a.221205.011.b1-d8347b6a.zip?hl=zh-cn,d8347b6a439e7f7690b964252605a693f7e3138ca8bb940310712c5e2285258e
"""sunfish"" for Pixel 4a","13.0.0 (TQ1A.230105.001, Jan 2023)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq1a.230105.001-43f1d8e6.zip?hl=zh-cn,43f1d8e65aacc1795c4d7ca6b900e2fd48890fe70c25167e3e651250319b8a8d
"""sunfish"" for Pixel 4a","13.0.0 (TQ1A.230105.001.B1, Jan 2023, Canada)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq1a.230105.001.b1-f07e5f60.zip?hl=zh-cn,f07e5f60d3e4443258df54e015359f0252909a1d1ed635f26eb0e11443d8d815
"""sunfish"" for Pixel 4a","13.0.0 (TQ1A.230205.001.B2, Feb 2023, Canada)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq1a.230205.001.b2-cddd5142.zip?hl=zh-cn,cddd5142bbe920e851c360cd2ba5fdab05066a28b4a88c31cf680146b45d4770
"""sunfish"" for Pixel 4a","13.0.0 (TQ1A.230205.002, Feb 2023)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq1a.230205.002-536bce5f.zip?hl=zh-cn,536bce5f0038173c83a82072385bf56c0ceebbb6caefcf3190de45b0aff754a9
"""sunfish"" for Pixel 4a","13.0.0 (TQ2A.230305.008.C1, Mar 2023)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq2a.230305.008.c1-174fd16b.zip?hl=zh-cn,174fd16b47ef994ea8f3cb0f3fb456df2654b0aa1f9ea6fb8e54e5c6319f2601
"""sunfish"" for Pixel 4a","13.0.0 (TQ2A.230405.003, Apr 2023)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq2a.230405.003-4cb6ae96.zip?hl=zh-cn,4cb6ae96e1d9dd2db6334da39ba9dcc43eb296e6f4c626eb99ce6b9e391bf2cc
"""sunfish"" for Pixel 4a","13.0.0 (TQ2A.230405.003.B2, Apr 2023, Telus)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq2a.230405.003.b2-bc2629d6.zip?hl=zh-cn,bc2629d615c745f59eb2b93b3a70d5aa87bcd8dfb10c73b756eb3af8dcb9417d
"""sunfish"" for Pixel 4a","13.0.0 (TQ2A.230505.002, May 2023)",https://dl.google.com/dl/android/aosp/sunfish-ota-tq2a.230505.002-3fc1ed1e.zip?hl=zh-cn,3fc1ed1e0940709bb63cb1a8b71087165d48b3a26c9a40a321b6f35454d69f57
"""coral"" for Pixel 4 XL","10.0.0 (QD1A.190821.007, Oct 2019)",https://dl.google.com/dl/android/aosp/coral-ota-qd1a.190821.007-a80cd76e.zip?hl=zh-cn,a80cd76e97a854b6306d8dac18bb7d8635d4d33e1140f90bbf254ef22348c5bf
"""coral"" for Pixel 4 XL","10.0.0 (QD1A.190821.011, Oct 2019)",https://dl.google.com/dl/android/aosp/coral-ota-qd1a.190821.011-f47dde8c.zip?hl=zh-cn,f47dde8c9f79571abcc6bec8b023a623135351f37e0a7be6d6aa89673a142082
"""coral"" for Pixel 4 XL","10.0.0 (QD1A.190821.011.C4, Oct 2019)",https://dl.google.com/dl/android/aosp/coral-ota-qd1a.190821.011.c4-2d2325db.zip?hl=zh-cn,2d2325dbbbd60f90b79c46397e2201e6f0980d5d896962689031a64ac3ac5270
"""coral"" for Pixel 4 XL","10.0.0 (QD1A.190821.007.A3, Nov 2019)",https://dl.google.com/dl/android/aosp/coral-ota-qd1a.190821.007.a3-c11bb7e0.zip?hl=zh-cn,c11bb7e0bc0c9e55972f9be88c954c4e863e3f74707a07a7ab9e4a461bd68bba
"""coral"" for Pixel 4 XL","10.0.0 (QD1A.190821.014, Nov 2019)",https://dl.google.com/dl/android/aosp/coral-ota-qd1a.190821.014-bf9f9dd7.zip?hl=zh-cn,bf9f9dd725c70045dae360ee350771def649b44374c98abb0c4d0407d58c42cd
"""coral"" for Pixel 4 XL","10.0.0 (QD1A.190821.014.C2, Nov 2019)",https://dl.google.com/dl/android/aosp/coral-ota-qd1a.190821.014.c2-9d4e3d4c.zip?hl=zh-cn,9d4e3d4c8ddb8a2b3dd3f3c8378b3975b134542041b0da5ff5b12424c0350b39
"""coral"" for Pixel 4 XL","10.0.0 (QQ1B.191205.011, Dec 2019, EMEA carriers, T-Mobile (US), Google Fi)",https://dl.google.com/dl/android/aosp/coral-ota-qq1b.191205.011-5bf2f7cd.zip?hl=zh-cn,5bf2f7cdb67ae090efcd51b15ce7af696a2e93207b47484af099763fc840b217
"""coral"" for Pixel 4 XL","10.0.0 (QQ1B.191205.012.A1, Dec 2019)",https://dl.google.com/dl/android/aosp/coral-ota-qq1b.191205.012.a1-03f7933b.zip?hl=zh-cn,03f7933b6177ea35915f62c1c571cce297d4d639651f552570e7c4b399f68991
"""coral"" for Pixel 4 XL","10.0.0 (QQ1C.191205.016.A1, Dec 2019, Select JP & TW carriers)",https://dl.google.com/dl/android/aosp/coral-ota-qq1c.191205.016.a1-168e2420.zip?hl=zh-cn,168e2420e863a15942b2dbafef423b48a6b230078ee12ff6b119aee9fe76df7e
"""coral"" for Pixel 4 XL","10.0.0 (QQ1B.200105.004, Jan 2020)",https://dl.google.com/dl/android/aosp/coral-ota-qq1b.200105.004-e0b3817f.zip?hl=zh-cn,e0b3817f605e0b688b27794ec924c4eb2ab477c7893c936c1b71e299106135df
"""coral"" for Pixel 4 XL","10.0.0 (QQ1C.200105.004, Jan 2020, Select JP & TW carriers)",https://dl.google.com/dl/android/aosp/coral-ota-qq1c.200105.004-88bd5c50.zip?hl=zh-cn,88bd5c50d1cb3575bd247c88d90b3eee04ee3df33356e1e56ac5c5b0c418e65b
"""coral"" for Pixel 4 XL","10.0.0 (QQ1D.200105.002, Jan 2020, NTT DOCOMO)",https://dl.google.com/dl/android/aosp/coral-ota-qq1d.200105.002-e780c659.zip?hl=zh-cn,e780c659eee61821d3cd1393a23fca448c4a7ccd6310bbe93719e73e8cdffd36
"""coral"" for Pixel 4 XL","10.0.0 (QQ1B.200205.002, Feb 2020)",https://dl.google.com/dl/android/aosp/coral-ota-qq1b.200205.002-3e07a5f3.zip?hl=zh-cn,3e07a5f3c1ff0b991759fe15753a7eb4caf95dd6ae5f3a0192e9be96b35a3180
"""coral"" for Pixel 4 XL","10.0.0 (QQ1C.200205.002, Feb 2020, Select JP & TW carriers)",https://dl.google.com/dl/android/aosp/coral-ota-qq1c.200205.002-d629b4f9.zip?hl=zh-cn,d629b4f97f226d08361a4c6977bc42792bc2a6ae182c3f2699f0e6d4ee4f15d1
"""coral"" for Pixel 4 XL","10.0.0 (QQ1D.200205.002, Feb 2020, NTT DOCOMO)",https://dl.google.com/dl/android/aosp/coral-ota-qq1d.200205.002-59b64433.zip?hl=zh-cn,59b64433591512ec9e36d765d2c343cd0d4639340bea0ddd9a087fa06d3cd19e
"""coral"" for Pixel 4 XL","10.0.0 (QQ2A.200305.003, Mar 2020, All carriers except AT&T)",https://dl.google.com/dl/android/aosp/coral-ota-qq2a.200305.003-3b25765d.zip?hl=zh-cn,3b25765da808959a0550399fab95c4c4c9ccfa4bbfa8dedbc8b427475ee50afc
"""coral"" for Pixel 4 XL","10.0.0 (QQ2A.200305.004.A1, Mar 2020, AT&T only)",https://dl.google.com/dl/android/aosp/coral-ota-qq2a.200305.004.a1-3557135e.zip?hl=zh-cn,3557135e48e0cabfb8044b7f386a3d7171befc871771fd4b0ce4f961819544e7
"""coral"" for Pixel 4 XL","10.0.0 (QQ2A.200405.005, Apr 2020)",https://dl.google.com/dl/android/aosp/coral-ota-qq2a.200405.005-e9ad5990.zip?hl=zh-cn,e9ad5990a4b17c27c1c6620a04cc8b702c8fb753ff0bba3f0b2819a3800d8f6d
"""coral"" for Pixel 4 XL","10.0.0 (QQ2A.200501.001.A3, May 2020, TW carriers)",https://dl.google.com/dl/android/aosp/coral-ota-qq2a.200501.001.a3-e5a01457.zip?hl=zh-cn,e5a01457d4979f396969de1d29ef467b5b9123e26a8c85c5b999242ff58d90f4
"""coral"" for Pixel 4 XL","10.0.0 (QQ2A.200501.001.B2, May 2020, All carriers except TW)",https://dl.google.com/dl/android/aosp/coral-ota-qq2a.200501.001.b2-8309f363.zip?hl=zh-cn,8309f363e3e2baae31fffac0504b4e80f8ec9cb6cea09322bce1d2a30b91b631
"""coral"" for Pixel 4 XL","10.0.0 (QQ3A.200605.001, Jun 2020)",https://dl.google.com/dl/android/aosp/coral-ota-qq3a.200605.001-3b5bb1bd.zip?hl=zh-cn,3b5bb1bd20f9d9de190935ad7fe62f5f3384be97444d17691581a7e4e4d0a5ac
"""coral"" for Pixel 4 XL","10.0.0 (QQ3A.200605.002.A1, Jun 2020, Telstra Only)",https://dl.google.com/dl/android/aosp/coral-ota-qq3a.200605.002.a1-834b2588.zip?hl=zh-cn,834b258836dec3f46dfa07ba1324909702c35b64e084fd31c73202c2c71d104c
"""coral"" for Pixel 4 XL","10.0.0 (QQ3A.200705.002, Jul 2020)",https://dl.google.com/dl/android/aosp/coral-ota-qq3a.200705.002-f7e8f879.zip?hl=zh-cn,f7e8f879e0058e4aefdbcbc0bea40827e349fdf75b0c4fe993bf478a6a91457d
"""coral"" for Pixel 4 XL","10.0.0 (QQ3A.200805.001, Aug 2020)",https://dl.google.com/dl/android/aosp/coral-ota-qq3a.200805.001-aaec3261.zip?hl=zh-cn,aaec32611236e4890f0be7f3ccd00deffb0d29d6d750f429a29271484657b37a
"""coral"" for Pixel 4 XL","11.0.0 (RP1A.200720.009, Sep 2020)",https://dl.google.com/dl/android/aosp/coral-ota-rp1a.200720.009-b447daff.zip?hl=zh-cn,b447daffc5f585d937fb328a34f83c2e846aa8907e25cf2748bfb9b7d67a4048
"""coral"" for Pixel 4 XL","11.0.0 (RP1A.201005.004, Oct 2020)",https://dl.google.com/dl/android/aosp/coral-ota-rp1a.201005.004-5e85d0f7.zip?hl=zh-cn,5e85d0f7afaf487e76a9763a32fe21a0c10bcf73d5a579afb380fcb362242a55
"""coral"" for Pixel 4 XL","11.0.0 (RP1A.201105.002, Nov 2020)",https://dl.google.com/dl/android/aosp/coral-ota-rp1a.201105.002-e4f4e179.zip?hl=zh-cn,e4f4e17901d56e795a499b4b04e99e31fdd5cff305ef89379473809d072fb33f
"""coral"" for Pixel 4 XL","11.0.0 (RQ1A.201205.008, Dec 2020)",https://dl.google.com/dl/android/aosp/coral-ota-rq1a.201205.008-4c96a599.zip?hl=zh-cn,4c96a5991778a761952fdc3135aed5a5af4d3f79bbe8f005cc8d40d8bb91e39a
"""coral"" for Pixel 4 XL","11.0.0 (RQ1A.201205.008.A1, Dec 2020, AT&T)",https://dl.google.com/dl/android/aosp/coral-ota-rq1a.201205.008.a1-19c3bc44.zip?hl=zh-cn,19c3bc44a0fcabf2e0c1f7c5dce08d02ec617f03cf715d03af0d203aa52ecf3d
"""coral"" for Pixel 4 XL","11.0.0 (RQ1A.210105.003, Jan 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq1a.210105.003-ad8d5ecc.zip?hl=zh-cn,ad8d5eccb8db2c72623287eabfcfa161285516f5224ff8f2c8d379deb4c67d30
"""coral"" for Pixel 4 XL","11.0.0 (RQ1A.210205.004, Feb 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq1a.210205.004-8fe8685c.zip?hl=zh-cn,8fe8685c35b5992f2c4b309fa4a1fc5bf33af35d3673f7c5929976a2a6e99f2f
"""coral"" for Pixel 4 XL","11.0.0 (RQ2A.210305.006, Mar 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq2a.210305.006-c7e59bf8.zip?hl=zh-cn,c7e59bf83060a359640e23f5deab07883068b53cd3db64bb592e0d6579f4462d
"""coral"" for Pixel 4 XL","11.0.0 (RQ2A.210405.005, Apr 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq2a.210405.005-0d148a1d.zip?hl=zh-cn,0d148a1d5404c9ed3ac653f21bdb7bae63f17b359dcdb9bbcef8f0937e1bd08f
"""coral"" for Pixel 4 XL","11.0.0 (RQ2A.210505.002, May 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq2a.210505.002-ca3e88b3.zip?hl=zh-cn,ca3e88b3a44f5d668ae4f8365e930c6fb0b244cbec4a538db0bc44f4acc7b3bd
"""coral"" for Pixel 4 XL","11.0.0 (RQ3A.210605.005, Jun 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq3a.210605.005-4e7b2427.zip?hl=zh-cn,4e7b24274aa3e0d3bea472a29348916de8cba4629f2e3c873ea7ce41dbcca1df
"""coral"" for Pixel 4 XL","11.0.0 (RQ3A.210705.001, Jul 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq3a.210705.001-e4a33ac1.zip?hl=zh-cn,e4a33ac15d8fc0266a7a1d2f44870629c2985b04022b0e285f5debcf9ea3136a
"""coral"" for Pixel 4 XL","11.0.0 (RQ3A.210805.001.A1, Aug 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq3a.210805.001.a1-953a0133.zip?hl=zh-cn,953a0133574a3a78794a5d9a16a5a3af248ca23659ddf02b16cdfa57d4e4e6ee
"""coral"" for Pixel 4 XL","11.0.0 (RQ3A.210905.001, Sep 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq3a.210905.001-807a4197.zip?hl=zh-cn,807a4197e796be1a0d03d74bdcf87b7f420245be644c4ec782e4e15e0a4f9830
"""coral"" for Pixel 4 XL","11.0.0 (RQ3A.211001.001, Oct 2021)",https://dl.google.com/dl/android/aosp/coral-ota-rq3a.211001.001-d641dc96.zip?hl=zh-cn,d641dc96e9877c8f5e0eb4bfbbce4529ffef2b714e78707fbfa57bd9e9bab95e
"""coral"" for Pixel 4 XL","12.0.0 (SP1A.210812.015, Oct 2021)",https://dl.google.com/dl/android/aosp/coral-ota-sp1a.210812.015-7eaf436e.zip?hl=zh-cn,7eaf436e10fbef95f77a25d7fdb0b5f3713ff706beb3c454a1a9e9d00fd966d5
"""coral"" for Pixel 4 XL","12.0.0 (SP1A.210812.016.A1, Oct 2021, Verizon)",https://dl.google.com/dl/android/aosp/coral-ota-sp1a.210812.016.a1-37be0022.zip?hl=zh-cn,37be002277b713fdc32d0709206765859b52bf8f5f4169050a1b7a3bc8df43d9
"""coral"" for Pixel 4 XL","12.0.0 (SP1A.211105.002, Nov 2021)",https://dl.google.com/dl/android/aosp/coral-ota-sp1a.211105.002-b1dd901a.zip?hl=zh-cn,b1dd901a46ee25c3dc945cdd27ab43ccd2d6c19a43dba3330529c946c053eeb3
"""coral"" for Pixel 4 XL","12.0.0 (SP1A.211105.002.A1, Nov 2021, Verizon, Verizon MVNOs)",https://dl.google.com/dl/android/aosp/coral-ota-sp1a.211105.002.a1-0939d2dd.zip?hl=zh-cn,0939d2dd0c201790d54d98771b7fb0e20865dd4029e992c40d2b4f500ce9c8a2
"""coral"" for Pixel 4 XL","12.0.0 (SP1A.211105.004, Nov 2021, Telstra, Optus, Vodafone AU)",https://dl.google.com/dl/android/aosp/coral-ota-sp1a.211105.004-9578c81b.zip?hl=zh-cn,9578c81b1c75da7858b061b7f53ec0cf86171846f7045a56a5b028ef35f080c9
"""coral"" for Pixel 4 XL","12.0.0 (SQ1A.211205.008, Dec 2021)",https://dl.google.com/dl/android/aosp/coral-ota-sq1a.211205.008-75829399.zip?hl=zh-cn,75829399995cab62ad45ca3dc6e310457303b64c9284defdd779cd2ef7f442cb
"""coral"" for Pixel 4 XL","12.0.0 (SQ1A.220105.002, Jan 2022)",https://dl.google.com/dl/android/aosp/coral-ota-sq1a.220105.002-9bc7001d.zip?hl=zh-cn,9bc7001dc4623bc32de326778001f68086c13350df552fa199c9ad572c84525b
"""coral"" for Pixel 4 XL","12.0.0 (SQ1A.220205.002, Feb 2022)",https://dl.google.com/dl/android/aosp/coral-ota-sq1a.220205.002-4f449397.zip?hl=zh-cn,4f4493974eaa144b4cb60e31e076b7c194faa671f2f717685ac50e00e2669be2
"""coral"" for Pixel 4 XL","12.1.0 (SP2A.220305.012, Mar 2022)",https://dl.google.com/dl/android/aosp/coral-ota-sp2a.220305.012-a2a622e2.zip?hl=zh-cn,a2a622e2e9e9d61696e509e4ad38f6199cf3aabd9f6ddfb21cd1fb799cb6d739
"""coral"" for Pixel 4 XL","12.1.0 (SP2A.220405.003, Apr 2022)",https://dl.google.com/dl/android/aosp/coral-ota-sp2a.220405.003-2238ce53.zip?hl=zh-cn,2238ce5364388f91f89e61b19c1747c717f8902d6aeb866610bfe2ecc82eab95
"""coral"" for Pixel 4 XL","12.1.0 (SP2A.220505.002, May 2022)",https://dl.google.com/dl/android/aosp/coral-ota-sp2a.220505.002-f35b7852.zip?hl=zh-cn,f35b7852052e46e85eff5ddc13fef8bf7e7af37698c6e1806b1493aef748b48d
"""coral"" for Pixel 4 XL","12.1.0 (SQ3A.220605.009.A1, Jun 2022)",https://dl.google.com/dl/android/aosp/coral-ota-sq3a.220605.009.a1-80393254.zip?hl=zh-cn,803932548152683fd415c6403fac15a01516ca215ffe430affd60d0a9d07aa4a
"""coral"" for Pixel 4 XL","12.1.0 (SQ3A.220705.003.A1, Jul 2022)",https://dl.google.com/dl/android/aosp/coral-ota-sq3a.220705.003.a1-75a07f91.zip?hl=zh-cn,75a07f9179f594cdf178c4d9b3e47a5818915f47464434fd7cdbbe3692ceb19f
"""coral"" for Pixel 4 XL","13.0.0 (TP1A.220624.014, Aug 2022)",https://dl.google.com/dl/android/aosp/coral-ota-tp1a.220624.014-5d1e8151.zip?hl=zh-cn,5d1e8151f15cc543f3cc94e7129724e5895254c996acb207bc0fa64af6141010
"""coral"" for Pixel 4 XL","13.0.0 (TP1A.220905.004, Sep 2022)",https://dl.google.com/dl/android/aosp/coral-ota-tp1a.220905.004-e8486648.zip?hl=zh-cn,e8486648d831e4dd2a373aacd702a1584f5d8a1cfd799ba2c95cd492780960b3
"""coral"" for Pixel 4 XL","13.0.0 (TP1A.221005.002, Oct 2022)",https://dl.google.com/dl/android/aosp/coral-ota-tp1a.221005.002-b7d054a3.zip?hl=zh-cn,b7d054a359fabdaf498e20b747be17adf0fc49df52b9dadc1dbb3ed8a4680830
"""coral"" for Pixel 4 XL","13.0.0 (TP1A.221005.002.B2, Feb 2023)",https://dl.google.com/dl/android/aosp/coral-ota-tp1a.221005.002.b2-9e04f1c9.zip?hl=zh-cn,9e04f1c9c2eaaf58d8186393d38661638784791f74a9e9d9a96a4359b144b9ed
"""flame"" for Pixel 4","10.0.0 (QD1A.190821.007, Oct 2019)",https://dl.google.com/dl/android/aosp/flame-ota-qd1a.190821.007-88cad89f.zip?hl=zh-cn,88cad89f459fdeb2d5a0ec13fe2b4ce1ba29a827a83fe9152ae8edebb7d935d4
"""flame"" for Pixel 4","10.0.0 (QD1A.190821.011, Oct 2019)",https://dl.google.com/dl/android/aosp/flame-ota-qd1a.190821.011-63183d81.zip?hl=zh-cn,63183d817de803e49edbe21cd6087c8c4dd81af33d0ab6ece16761d1ff29d2b5
"""flame"" for Pixel 4","10.0.0 (QD1A.190821.011.C4, Oct 2019)",https://dl.google.com/dl/android/aosp/flame-ota-qd1a.190821.011.c4-e67422bd.zip?hl=zh-cn,e67422bdf73737a7b19967c1de02f39780d7ebcf5ba77260966a522238e5fd5e
"""flame"" for Pixel 4","10.0.0 (QD1A.190821.007.A3, Nov 2019)",https://dl.google.com/dl/android/aosp/flame-ota-qd1a.190821.007.a3-16c9b189.zip?hl=zh-cn,16c9b189e53cad96df4562c7d4d4e5dbf7b7aeb2d9f525d24bd481021895cdc1
"""flame"" for Pixel 4","10.0.0 (QD1A.190821.014, Nov 2019)",https://dl.google.com/dl/android/aosp/flame-ota-qd1a.190821.014-a1f9338e.zip?hl=zh-cn,a1f9338ea1f406c76ef5b0b824d996bc23f64da618711b2cbbedd417cc466e2d
"""flame"" for Pixel 4","10.0.0 (QD1A.190821.014.C2, Nov 2019)",https://dl.google.com/dl/android/aosp/flame-ota-qd1a.190821.014.c2-7941095c.zip?hl=zh-cn,7941095cfdb713c7f5b9a3634336d030ea74ac0c3fd397392d5116ad9b97d9cb
"""flame"" for Pixel 4","10.0.0 (QQ1B.191205.011, Dec 2019, EMEA carriers, T-Mobile (US), Google Fi)",https://dl.google.com/dl/android/aosp/flame-ota-qq1b.191205.011-425059a2.zip?hl=zh-cn,425059a2204b8f6799d91b7d9a18050599f70079acca268aa8605efc80d5a62f
"""flame"" for Pixel 4","10.0.0 (QQ1B.191205.012.A1, Dec 2019)",https://dl.google.com/dl/android/aosp/flame-ota-qq1b.191205.012.a1-59de0d4d.zip?hl=zh-cn,59de0d4d950a19f01d484df861d0e6a92531004ce922559f8c858c5630b223bf
"""flame"" for Pixel 4","10.0.0 (QQ1C.191205.016.A1, Dec 2019, Select JP & TW carriers)",https://dl.google.com/dl/android/aosp/flame-ota-qq1c.191205.016.a1-1d00af24.zip?hl=zh-cn,1d00af244b3a78c23e39b3bb43c491360a553050ffbbc69a2bbe7911849e2c81
"""flame"" for Pixel 4","10.0.0 (QQ1B.200105.004, Jan 2020)",https://dl.google.com/dl/android/aosp/flame-ota-qq1b.200105.004-886088d9.zip?hl=zh-cn,886088d9ad45b89b4b47983312b0ab4e7f80def81a493e1139c748eea366e1ed
"""flame"" for Pixel 4","10.0.0 (QQ1C.200105.004, Jan 2020, Select JP & TW carriers)",https://dl.google.com/dl/android/aosp/flame-ota-qq1c.200105.004-a2015569.zip?hl=zh-cn,a20155695aed5e87142d53223c295ac6f3dba98a63a245bf1fda969c494c19ec
"""flame"" for Pixel 4","10.0.0 (QQ1D.200105.002, Jan 2020, NTT DOCOMO)",https://dl.google.com/dl/android/aosp/flame-ota-qq1d.200105.002-84c07861.zip?hl=zh-cn,84c07861816bf11b42add0b7923c35ded726c1c48830ff4203b64e58599f36eb
"""flame"" for Pixel 4","10.0.0 (QQ1B.200205.002, Feb 2020)",https://dl.google.com/dl/android/aosp/flame-ota-qq1b.200205.002-5af5767e.zip?hl=zh-cn,5af5767edd1013a6a48950763d364f59570c9bb989d2bb5c4af2ffe9f50d3210
"""flame"" for Pixel 4","10.0.0 (QQ1C.200205.002, Feb 2020, Select JP & TW carriers)",https://dl.google.com/dl/android/aosp/flame-ota-qq1c.200205.002-fd53ff42.zip?hl=zh-cn,fd53ff42db478ac4b9a3e7d9843104d68dfabdff2c237b12e8f57350f332fb4b
"""flame"" for Pixel 4","10.0.0 (QQ1D.200205.002, Feb 2020, NTT DOCOMO)",https://dl.google.com/dl/android/aosp/flame-ota-qq1d.200205.002-673c8a11.zip?hl=zh-cn,673c8a11f02d5d9c639b3795a87543e0a24579d9f8acef81210f6891dd41a2e5
"""flame"" for Pixel 4","10.0.0 (QQ2A.200305.003, Mar 2020, All carriers except AT&T)",https://dl.google.com/dl/android/aosp/flame-ota-qq2a.200305.003-1b5d6984.zip?hl=zh-cn,1b5d6984d4c8680b4ea7f3ab63f48e70f5abefbfe19905ae9359b511a798f3ff
"""flame"" for Pixel 4","10.0.0 (QQ2A.200305.004.A1, Mar 2020, AT&T only)",https://dl.google.com/dl/android/aosp/flame-ota-qq2a.200305.004.a1-5ab5d467.zip?hl=zh-cn,5ab5d467e87631986325ceeed091fa7ba18ce61f83009299b1f07a8147f9a1d3
"""flame"" for Pixel 4","10.0.0 (QQ2A.200405.005, Apr 2020)",https://dl.google.com/dl/android/aosp/flame-ota-qq2a.200405.005-2b5150a4.zip?hl=zh-cn,2b5150a4c025ea6ffa20341f6c19257dbbfb9710d42de52894bc3ddb4d312b2d
"""flame"" for Pixel 4","10.0.0 (QQ2A.200501.001.A3, May 2020, TW carriers)",https://dl.google.com/dl/android/aosp/flame-ota-qq2a.200501.001.a3-0013aa1f.zip?hl=zh-cn,0013aa1f232b9bfe8c57bfa11e28e694e420dcd65d0c934e41259aeae8ebad02
"""flame"" for Pixel 4","10.0.0 (QQ2A.200501.001.B2, May 2020, All carriers except TW)",https://dl.google.com/dl/android/aosp/flame-ota-qq2a.200501.001.b2-46940f66.zip?hl=zh-cn,46940f66d2d0053fbba24663c7acc24c478c60d430929bafa3726bb8871bf5b5
"""flame"" for Pixel 4","10.0.0 (QQ3A.200605.001, Jun 2020)",https://dl.google.com/dl/android/aosp/flame-ota-qq3a.200605.001-09888a47.zip?hl=zh-cn,09888a47d921ba27522d3e6c6ae122a07c71b253392ce287a587ff668b651473
"""flame"" for Pixel 4","10.0.0 (QQ3A.200605.002.A1, Jun 2020, Telstra Only)",https://dl.google.com/dl/android/aosp/flame-ota-qq3a.200605.002.a1-fca47c5b.zip?hl=zh-cn,fca47c5b4ea2be4dd8577ec141cf1648be0b421f1f354a6fdd2fa03ba1f2580a
"""flame"" for Pixel 4","10.0.0 (QQ3A.200705.002, Jul 2020)",https://dl.google.com/dl/android/aosp/flame-ota-qq3a.200705.002-01ce0fff.zip?hl=zh-cn,01ce0fff6846a93b6c8e94094e6d323234e44e0cc9dd7403cce8f48068549876
